"d","sed","v","fsed","fv"
2.31006267,0.06751074,0.0045577,0.137359204927364,0.0188675511782776
0.38592932,0.04641364,0.002154226,0.144464029903159,0.0208698559358609
1.75873506,0.64838443,0.420402369,0.470563464270924,0.221429973906654
-0.2095044,0.21659697,0.046914247,0.376713660046295,0.141913181665475
0,0.26723002,0.071411884,0.470563464270924,0.221429973906654
2.8338239,0.69901748,0.488625437,0.376713660046295,0.141913181665475
0.91520383,0.31786308,0.101036938,0.288289520980721,0.0831108479072933
1.92964662,0.60478374,0.365763372,0.321660538301655,0.10346550190051
0.42452226,0.36005729,0.129641252,0.545991648938559,0.298106880710647
1.98477938,0.48242052,0.232729558,0.338746306389313,0.114749060092402
1.7036023,0.55415068,0.307082976,0.452095854087984,0.204390661283544
0.31977001,0.12798912,0.016381215,0.209897327967218,0.0440568882877777
0.15988501,0.21659697,0.046914247,0.367881237444333,0.135336604863574
0.70018606,0.19831281,0.039327971,0.295373301094844,0.0872453869996655
0.50170812,0.23488113,0.055169145,0.359746696637873,0.129417685741862
1.20740746,0.06329132,0.004005791,0.144826212521619,0.020974631833357
0.85455779,0.09985964,0.009971948,0.170064679231638,0.02892199512216
1.12470832,0.25175881,0.063382498,0.291745561957293,0.0851154729217768
0.88212417,0.13080206,0.017109179,0.170064679231638,0.02892199512216
1.07508883,0.53586652,0.287152927,0.491810074169272,0.241877149054385
1.51063764,0.13924091,0.019388031,0.158453333512616,0.0251074589012603
0.9207171,0.28692066,0.082323465,0.34524498282813,0.119194098167996
1.59885006,0.10407906,0.010832451,0.156788369541263,0.0245825928234077
1.02546935,0.17440275,0.030416319,0.224784811492798,0.0505282114778528
0.2756638,0.3220825,0.103737137,0.435858671327854,0.189972781371682
1.03098262,0.29957892,0.089747529,0.34524498282813,0.119194098167996
0.12680535,0.26582355,0.07066216,0.352225032050776,0.12406247320317
0.28669036,0.25316529,0.064092664,0.311907695496139,0.0972864105097122
0.34733639,0.18002865,0.032410315,0.254584589479852,0.0648133132006249
0.41900898,0.21940991,0.048140709,0.273184446989184,0.0746297420767862
