"d","sed","v","fsed","fv"
1.1952,0.314765685,0.099077433,0.288509282928318,0.0832376063358121
1.84,0.230595043,0.053174075,0.208131533211571,0.0433187351169993
0.3126,0.160194423,0.025662253,0.175174715452404,0.0306861809338306
0.5693,0.170552848,0.029088274,0.182023461103778,0.0331325403921987
1.9406,0.253158215,0.064089082,0.220864930431045,0.0487813174943105
-1.3665,0.177601007,0.031542119,0.159010443732839,0.0252843212161143
-1.7677,0.382594386,0.14637846,0.34183840903049,0.116853497888497
-0.4624,0.324611739,0.10537278,0.337556558742803,0.113944430350283
0.6139,0.126000607,0.015876153,0.118290263682386,0.0139925864820483
0.3254,0.214607003,0.046056166,0.22889125332469,0.0523912058485476
0.3939,0.248558834,0.061781496,0.262148151176648,0.0687216531653347
-1.628,0.159462977,0.02542844,0.153446525828997,0.0235458362889892
-1.5233,0.178643723,0.031913579,0.173241001817492,0.0300124447107283
0.7991,0.163818369,0.026836459,0.17371741491205,0.0301777402437255
0.5454,0.18746049,0.035141435,0.176170387725096,0.0310360055112107
0.3767,0.18592343,0.034567524,0.175670086046287,0.0308599791315099
1.5286,0.326648914,0.10669951,0.299373722512217,0.0896246257308221
0.2014,0.317781142,0.10098486,0.329472324292301,0.108552012474571
0.766,0.293250345,0.085995764,0.299373722512217,0.0896246257308221
0.2816,0.290102327,0.084159359,0.305315122685587,0.0932173241405153
0.9214,0.15591786,0.024310378,0.164584280175169,0.0270879852807787
0.6537,0.324563624,0.10534155,0.333437874556837,0.111180816188981
-0.3565,0.318729749,0.10158865,0.333437874556837,0.111180816188981
0.229,0.198434354,0.039376192,0.209933135465583,0.0440719213664108
0.7168,0.250202892,0.062601484,0.258457780051679,0.0668004240692421
0.3897,0.356893412,0.12737291,0.371653137026556,0.13812605426168
0.6085,0.264106548,0.069752268,0.274324319177228,0.0752538320920495
1.4482,0.290075899,0.084144026,0.274324319177228,0.0752538320920495
0.1401,0.258515441,0.066830233,0.274324319177228,0.0752538320920495
0.1374,0.258503365,0.066823989,0.274324319177228,0.0752538320920495
0.1998,0.334163966,0.11166555,0.35093657198221,0.123156477554625
0.341,0.31851768,0.10145351,0.333437874556837,0.111180816188981
1.6609,0.271476055,0.073699251,0.249915825725257,0.0624579199479369
0.4645,0.133820098,0.017907819,0.148809869766974,0.0221443773400638
-0.6802,0.208869347,0.043626405,0.218736410823995,0.0478456174201636
0.5636,0.207072069,0.04287884,0.218736410823995,0.0478456174201636
0.7266,0.214135831,0.045854155,0.223063360355162,0.0497572627329368
1.7006,0.301275626,0.090767004,0.274324319177228,0.0752538320920495
1.3156,0.20480019,0.041943118,0.201409308413742,0.0405657095157018
0.9379,0.087643389,0.007681364,0.104143511391291,0.010845870964908
0.7484,0.207935,0.043236963,0.216674233377249,0.0469477234096186
0.4765,0.226757749,0.051419076,0.239354005697803,0.0572903400435837
0.482,0.226830388,0.051452026,0.239354005697803,0.0572903400435837
1.332,0.349539411,0.1221778,0.333437874556837,0.111180816188981
1.3205,0.135094667,0.01825057,0.126806844974542,0.0160799759323976
0.1552,0.258587301,0.066867389,0.274324319177228,0.0752538320920495
0.895,0.270817051,0.073341876,0.274324319177228,0.0752538320920495
0.2411,0.105696085,0.011171662,0.111272682732193,0.0123816099224193
0.247,0.039647946,0.00157196,0.0712787378944146,0.00508065847582066
-0.6429,0.418661568,0.1752775,0.427825647177497,0.183034784382844
-0.6429,0.418661568,0.1752775,0.427825647177497,0.183034784382844
-0.5448,0.467265478,0.21833703,0.4799032526237,0.230307131878807
-0.5448,0.467265478,0.21833703,0.4799032526237,0.230307131878807
0.1979,0.378888516,0.14355651,0.396702221931055,0.157372652885036
1.1648,0.225409271,0.050809339,0.201409308413742,0.0405657095157018
0.6946,0.195539415,0.038235664,0.237960134315121,0.0566250255232702
0.8784,0.26048597,0.067852944,0.246744885363966,0.0608830384532769
0.8349,0.326345597,0.10650145,0.311644719364171,0.0971224311075731
0.9873,0.324234276,0.10512786,0.308428815017186,0.0951283339329053
1.5174,0.241082428,0.058120739,0.18316217410122,0.0335483820214856
-0.2618,0.161330549,0.026027545,0.176675700646797,0.0312143031990367
0.1144,0.244565864,0.05981246,0.260281964582106,0.0677467010867205
0.0754,0.187412532,0.035123456,0.203021530619185,0.0412177418949565
0,0.25,0.0625,0.266013080655695,0.0707629590799331
-0.7619,0.256940363,0.06601835,0.264057955323154,0.0697266037694447
2.778,0.371338818,0.13789251,0.281132744253896,0.0790356198917265
1.7324,0.228888988,0.052390169,0.210853679822477,0.0444592742946796
1.2852,0.281300982,0.07913024,0.272168878065131,0.0740758981872321
1.2412,0.244189699,0.05962861,0.239354005697803,0.0572903400435837
2.778,0.328104602,0.10765263,0.249915825725257,0.0624579199479369
2.778,0.422617439,0.1786055,0.318406262185449,0.101382547798909
1.1818,0.327060155,0.10696834,0.318406262185449,0.101382547798909
1.5442,0.39181646,0.15352014,0.35093657198221,0.123156477554625
0.5022,0.109839096,0.012064627,0.16915017754262,0.0286117825626998
0.93,0.171900165,0.029549666,0.246744885363966,0.0608830384532769
-0.4714,0.167804293,0.028158281,0.249915825725257,0.0624579199479369
0.2794,0.20826098,0.043372635,0.182023461103778,0.0331325403921987
-0.0142,0.086630708,0.00750488,0.107184377181353,0.0114884907117545
0.6829,0.068966497,0.004756378,0.0907962094010149,0.00824395164159294
0.1739,0.125209832,0.015677502,0.13553390942949,0.0183694406052412
-0.8174,0.289854866,0.084015846,0.291108190943909,0.0847439788346352
0.9586,0.243862481,0.05946891,0.246744885363966,0.0608830384532769
0.3472,0.222520866,0.049515534,0.236592346001258,0.0559759381863789
0.1608,0.166935789,0.027867557,0.182589751388998,0.033339017312296
0.6264,0.252590669,0.063802049,0.262148151176648,0.0687216531653347
-0.4143,0.147495053,0.02175479,0.162271320346099,0.0263319814068661
