"d","sed","v","fsed","fv"
-0.13285027,0.1968464,0.038748503,0.142593190286236,0.0203328179160068
-0.16172695,0.14254472,0.020318996,0.131360452158534,0.0172555683912945
-0.12566695,0.11162195,0.012459459,0.123077505820057,0.0151480724388862
0.052161388,0.11140055,0.012410083,0.120332913188604,0.0144800099964561
0.093287222,0.080971114,0.006556321,0.11229745620979,0.0126107186711896
0.38326666,0.15739723,0.024773886,0.175757745062499,0.0308907849494545
-0.11111111,0.23972222,0.057466745,0.231962709586587,0.0538066986387513
0.074367225,0.20213306,0.040857773,0.176342817284171,0.0310967892077186
0.018215001,0.18300833,0.033492047,0.167061910696257,0.0279096820054841
0.15166667,0.1127825,0.012719893,0.151544798504684,0.0229658259538253
0.49603167,0.39052111,0.15250674,0.235893259726065,0.0556456299841887
0.20212555,0.11563028,0.013370361,0.249425824509371,0.0622132419321794
0.24926889,0.11173333,0.012484337,0.260276511656279,0.0677438625199611
0.10768667,0.15649667,0.02449121,0.130397983512592,0.0170036341041503
0.61834085,0.1530575,0.023426598,0.131459946116002,0.0172817174328223
0.97692055,0.15226333,0.023184121,0.131163279097056,0.0172038057834922
0.88426334,0.13112278,0.017193183,0.122967604742942,0.0151210318162164
0.5426228,0.080374166,0.006460007,0.113407427601279,0.0128612446351394
-0.082304448,0.11578417,0.013405974,0.16751614788619,0.0280616598026277
-0.24722221,0.13915649,0.019364528,0.140366951095087,0.0197028809597304
0.27964333,0.14675805,0.021537926,0.136538431056115,0.0186427431552654
-0.080994166,0.13558055,0.018382087,0.155840849219659,0.0242863702855046
-0.037824724,0.10818361,0.011703693,0.130968488735109,0.0171527450415584
0.17603639,0.16780777,0.028159449,0.175757745062499,0.0308907849494545
0.61728394,0.61728394,0.38103947,0.614376607168383,0.377458615435734
0.01754386,0.2028511,0.041148569,0.158103681889128,0.0249967742268987
0.12635,0.076891392,0.005912286,0.113655265213673,0.0129175193107903
0.23840973,0.14751361,0.021760266,0.14188278143692,0.0201307236682768
0.20768729,0.07273639,0.005290582,0.110573132637912,0.0122264176613612
-0.059013203,0.082416251,0.006792439,0.113326597202469,0.0128429176334906
0.063575275,0.11797139,0.013917249,0.152349897350276,0.0232104912226395
0.27316001,0.15498139,0.024019232,0.129056692730452,0.0166556299385223
0.043334443,0.076219164,0.005809361,0.111477799021831,0.0124272996747517
0.31477472,0.15336111,0.023519631,0.235893259726065,0.0556456299841887
-0.056306388,0.085670002,0.007339349,0.113954974265508,0.0129857361598526
0.039604168,0.17416194,0.030332381,0.156153120723708,0.0243837971117529
-0.027615277,0.10153972,0.010310316,0.115463895719813,0.0133319112147958
0.021454444,0.19736612,0.038953386,0.152349897350276,0.0232104912226395
-0.083499163,0.14662223,0.021498077,0.132596110347051,0.0175817284791673
0.34845084,0.15557,0.024202025,0.142058176339973,0.0201805254650389
0.043015298,0.063966691,0.004091738,0.107647107871435,0.0115878998330843
-0.1495343,0.10603049,0.011242464,0.119495909865612,0.0142792724746105
0.3037211,0.14602751,0.021324033,0.177541644694915,0.0315210356009753
-0.028574722,0.078467779,0.006157192,0.107670336110808,0.0115929012782144
0.17089416,0.10362222,0.010737564,0.131660777331657,0.0173345602875762
0.096659169,0.14794278,0.021887066,0.156788394023438,0.0245826005004489
-0.035526842,0.21310256,0.045412704,0.168917674209753,0.0285331806604322
-0.21708117,0.23416716,0.054834258,0.184179234616478,0.0339219904639117
0.18626744,0.20994937,0.044078741,0.167976759846304,0.0282161918484628
-0.10227271,0.20837423,0.043419819,0.17518191853563,0.030688704581824
-0.16493611,0.12084445,0.01460338,0.149514653091934,0.0223546314892013
