"d","sed","v","fsed","fv"
0.60399997,0.287,0.082369,0.284900242689066,0.081168148284289
-0.018999999,0.183,0.033489,0.18628888586741,0.0347035489977209
0.14399999,0.169,0.028561,0.170467245624685,0.0290590818308667
0.249,0.27000001,0.072899997,0.276858730559438,0.0766507566869837
0.42899999,0.18799999,0.035344001,0.190347024572822,0.0362319897637264
0.75099999,0.175,0.030625001,0.172932281750373,0.0299055740713905
0.121,0.222,0.049284,0.227359117063452,0.0516921681118723
0.31999999,0.13699999,0.018769,0.130897373512563,0.0171341223924873
0.64700001,0.23899999,0.057121001,0.239691139591009,0.0574518423984365
0.875,0.30500001,0.093024999,0.300010871717313,0.0900065231485818
0.77399999,0.249,0.062001001,0.246657426598948,0.0608398860964154
0.62099999,0.26100001,0.068121001,0.262623667957716,0.0689711909715648
0.63300002,0.243,0.059048999,0.241377430860755,0.0582630641289385
0.38600001,0.18700001,0.034968998,0.181018021278124,0.0327675240274472
0.38600001,0.19,0.0361,0.192045768214972,0.0368815770892788
