"d","sed","v","fsed","fv"
0.12,0.267892143,0.0717662,0.270844791968017,0.0733569013361985
0.1495,0.166825328,0.02783069,0.164321278917849,0.0270014827051974
0.3224,0.136486499,0.018628564,0.129440330884025,0.0167547992593659
0,0.36667576,0.134451113,0.364656594228833,0.132974431714572
0.5305,0.295720405,0.087450558,0.298243488633165,0.0889491785120807
-0.0354,0.229821085,0.052817731,0.232091694953408,0.0538665548663458
0.2657,0.232916673,0.054250177,0.235299409874108,0.0553658122871037
0.24,0.309558854,0.095826684,0.311583503490354,0.0970842796473236
0.3542,0.232916673,0.054250177,0.235299409874108,0.0553658122871037
0.0662,0.183549881,0.033690559,0.18282631043755,0.0334254597882075
0.6136,0.3133328,0.098177444,0.315188879820765,0.0993440299626689
0.2753,0.267892143,0.0717662,0.270844791968017,0.0733569013361985
0.3758,0.212321493,0.045080417,0.213759640171116,0.045693183766085
0.7591,0.354949655,0.125989258,0.354021409789209,0.125331158589139
0.1319,0.204412286,0.041784383,0.205359068425122,0.0421723469844341
0.4796,0.334517271,0.111901805,0.335168009028165,0.112337594275904
0.529,0.267892143,0.0717662,0.270844791968017,0.0733569013361985
1.1316,0.317248126,0.100646374,0.318914559406495,0.101706496201439
0.814,0.229821085,0.052817731,0.232091694953408,0.0538665548663458
0.0423,0.160786173,0.025852194,0.157527478094072,0.0248149063546785
0.3964,0.204412286,0.041784383,0.205359068425122,0.0421723469844341
1.1869,0.267892143,0.0717662,0.270844791968017,0.0733569013361985
0.9766,0.239502571,0.057361482,0.242089755986509,0.0586074499536073
0.5187,0.189212027,0.035801191,0.188998333913292,0.0357203702220001
0.0523,0.253013075,0.064015616,0.255877247299309,0.0654731656854716
0.4455,0.241238201,0.05819587,0.243871619637305,0.0594733668645226
0.4816,0.299005527,0.089404305,0.301427332771566,0.0908584369417806
0.4986,0.208821088,0.043606247,0.210050902477041,0.0441213816314194
0.2032,0.091890038,0.008443779,0.0719823830886672,0.00518146347512365
0.124,0.218568194,0.047772055,0.220342927794638,0.0485510058291132
0.4789,0.194506328,0.037832712,0.194730346260279,0.0379199077546481
0.029,0.159249787,0.025360495,0.155788647916119,0.0242701028195324
0.3963,0.410323264,0.168365181,0.403057847033804,0.162455628055525
0.083,0.166825328,0.02783069,0.164321278917849,0.0270014827051974
0.1382,0.208821088,0.043606247,0.210050902477041,0.0441213816314194
1.0464,0.377410045,0.142438342,0.374274023227379,0.140081044462809
0.2398,0.196372358,0.038562103,0.196741954094455,0.0387073965009048
0.2432,0.168594056,0.028423956,0.16629912588152,0.0276553992689576
0.6259,0.153246501,0.02348449,0.148950896979107,0.0221863697108807
0.4207,0.120337247,0.014481053,0.109871505543787,0.0120717477304583
0.9393,0.150959514,0.022788775,0.146326862842004,0.0214115507891828
0.4724,0.182023268,0.03313247,0.181154576753956,0.0328169806789048
0.6187,0.334517271,0.111901805,0.335168009028165,0.112337594275904
0.3425,0.129039367,0.016651158,0.127402985018392,0.0162315205915967
0.494,0.221225899,0.048940898,0.223130410351925,0.0497871800238185
